,rated,variant,speed,perf,createdAt,status,winner,moves,clocks,clock,ECO,opening_name,white_player,rating,black_player,rating
743,True,standard,rapid,rapid,2021-06-12 00:19:32.442000+00:00,timeout,black,e4 e6 Qh5 d5 exd5 exd5 Qe5+ Be6 Nc3 Nc6 Qg3 Nf6 Nb5 Rc8 Nf3 a6 Nbd4 Nxd4 Nxd4 Bd6 Qxg7 Rg8 Qh6 Rg6 Qe3 Ne4 Nxe6 Rxe6 Be2 Bc5 Qb3 Bxf2+ Kf1 Rb8 d3 Nc5 Qc3 Qf6 Qxf6 Rxf6 Bg5 Rg6 h4 Bd4 Re1 Kf8 Bh5 Re6 Rxe6 Nxe6 Bh6+ Bg7 Bxg7+ Kxg7 Bf3 Nd4 Bxd5 Nxc2 Rh3 c6 Bb3 Nd4 Rg3+ Kf6 h5 Nxb3 axb3 Re8 Rf3+ Kg7 g4 h6 Kf2 Re7 Rf5 f6 Kf3 Re5 Kf4 Re2 d4 Rxb2 d5 Rxb3 d6 Rb4+ Ke3 Kf7 Rf4 Rxf4 Kxf4 Ke6 d7 Kxd7 Kf5 Ke7 Kg6 Kf8 Kxf6 b5 Kg6 Kg8 Kxh6 b4 g5 b3 g6 b2 Kg5 b1=Q h6 Qxg6+ Kxg6 Kh8 h7 a5 Kf7 a4 Kf8 a3 Kf7 a2 Kf6 a1=Q+ Kg6 Qg7+ Kh5 Qxh7+ Kg5 Qf7 Kh6 c5,"[60003, 60003, 60291, 59875, 60171, 59435, 60283, 59035, 56603, 58283, 56139, 55323, 56139, 53259, 54419, 52931, 54179, 51803, 54355, 51619, 54035, 51539, 52875, 50667, 52083, 48899, 50915, 48979, 50691, 47883, 48203, 47179, 46803, 39843, 42971, 36371, 42075, 28683, 37683, 28923, 35179, 26963, 35467, 23675, 33483, 16563, 31787, 14147, 29235, 14651, 28939, 13411, 28867, 13411, 28667, 12843, 28467, 12803, 27667, 12419, 26915, 12555, 25931, 11859, 25307, 11611, 25523, 11147, 25619, 11003, 25827, 11139, 25291, 10131, 25571, 7939, 24859, 7523, 23915, 6323, 18819, 6491, 18827, 5955, 19187, 6227, 19027, 6283, 18531, 4307, 17723, 4459, 17443, 4763, 17827, 5139, 17995, 5083, 17795, 5099, 18107, 4235, 18435, 4571, 18803, 4963, 19147, 5363, 19475, 5651, 19827, 5443, 19963, 5811, 15379, 6115, 15763, 6483, 15499, 6987, 15851, 7131, 16059, 7307, 16435, 7587, 16523, 7955, 16827, 7283, 17155, 7217, 10165]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C00,French Defense,'axelfonzy',1462,'chestroyer',1510
744,True,standard,rapid,rapid,2021-06-09 22:41:53.902000+00:00,resign,black,e4 e6 Nf3 d5 Nc3 c5 d4 cxd4 Qxd4 Nc6 Qa4 Bd7 exd5 Nb4 Qb3 Nf6 Bb5 Bxb5 Nxb5 Nfxd5 Qa4 a6 Nc7+ Ke7 Bg5+ f6 Nxa8 fxg5 c4 Nd3+ Ke2 N5f4+ Kf1 Qxa8 g3 Nxb2 Qa3+ Kf7 Qxb2 Nd3 Qc3 Nc5 Ne5+ Kg8 h4 Ne4 Qf3 Nd2+ Ke2 Nxf3 Nxf3 Bc5 Rhd1 g4 Ng5 Be7 Nxe6 b5 Rd7 Qe4+ Kf1 Qxe6 Rb7 bxc4 Rb8+ Bf8 Re1 Qd6 Rbe8 Kf7 R8e6 Qxe6 Rxe6 Kxe6,"[60003, 60003, 60283, 60363, 59755, 59219, 59891, 59235, 58691, 59315, 57595, 57155, 54723, 54659, 54923, 49619, 54787, 47459, 54995, 45299, 49931, 44291, 50155, 43259, 49955, 43435, 49115, 42211, 47299, 38299, 45859, 36595, 43867, 33571, 43387, 29347, 43595, 29155, 43643, 29411, 38579, 28755, 38603, 28411, 35323, 26643, 34331, 26883, 33755, 27387, 33347, 26915, 32811, 26003, 31219, 23139, 30779, 22843, 29547, 22763, 29491, 23267, 28579, 23563, 28787, 23275, 28451, 20195, 27827, 19987, 25699, 19771, 25523, 20274, 25277]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C00,French Defense: Two Knights Variation,'mbitaly',1559,'chestroyer',1498
745,True,standard,rapid,rapid,2021-05-31 23:15:10.421000+00:00,mate,white,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Qxd4 Nc6 Qa4 Bd7 Qf4 Nge7 Ng5 Nf5 g4 Nh6 c3 Be7 h4 O-O Bd3 f6 Nxh7 fxe5 Qg3 e4 Nxf8 Qxf8 Bb5 Bd6 Qg2 Nd4 cxd4 Bxb5 Bxh6 gxh6 g5 h5 Nd2 Bb4 O-O-O Rc8+ Kb1 Bd3+ Ka1 Rc2 Nb3 a5 Nc1 a4 Nxd3 exd3 Rxd3 a3 b3 Bc3+ Kb1 Rb2+ Kc1 Qf4+ Kd1 Rb1+ Kc2 Rxh1 Qxh1 Bxd4 Qd1 Bxf2 g6 Bxh4 Qxh5 Qf2+ Kc3 Qc5+ Kd2 Qf2+ Kc3 Qf6+ Rd4 Bf2 Qh7+ Kf8 Qh6+ Qg7 Qf4+ Ke7 Qxf2 Qxg6 Qh4+ Kd6 Kb4 e5 Qd8+ Ke6 Rxd5 e4 Qd6+ Kf7 Qxg6+ Kxg6 Re5 e3 Rxe3 Kf6 Kxa3 b6 Kb4 Kf5 Kb5 Kf4 Re8 Kf5 Kxb6 Kf6 a4 Kf7 Re1 Kf6 a5 Kf5 a6 Kf4 a7 Kf3 a8=Q+ Kf4 Qf8+ Kg3 Rg1+ Kh2 Rg6 Kh3 Qh8#,"[60003, 60003, 60355, 60419, 60555, 60539, 60043, 60635, 59403, 60883, 58603, 61139, 56603, 58523, 56339, 56595, 55907, 55995, 53155, 55835, 52819, 56083, 51267, 55747, 49475, 54971, 45555, 47907, 45403, 48403, 47235, 50451, 45179, 45667, 44123, 45875, 43211, 46123, 43259, 44891, 42339, 43275, 40955, 43067, 39827, 43067, 39739, 41739, 37083, 37243, 33331, 35291, 33299, 34347, 33651, 33331, 33827, 33075, 33691, 33371, 34043, 33507, 33259, 32931, 30267, 30683, 25891, 30931, 23171, 30139, 22635, 29443, 21123, 29051, 21451, 29115, 21651, 28499, 21763, 28827, 21091, 28043, 20899, 27083, 19827, 24683, 19859, 22931, 20075, 23323, 19587, 23571, 19603, 23211, 19251, 22819, 19515, 23099, 19627, 23139, 18715, 23635, 19091, 23915, 19459, 24339, 19547, 24379, 19867, 24603, 20019, 25019, 20371, 25363, 20627, 25771, 20963, 26171, 21315, 26555, 21691, 26955, 22091, 27339, 22491, 27755, 22715, 28131, 22843, 28435, 22187, 28763, 22243, 28958, 22241]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C02,"French Defense: Advance Variation, Nimzowitsch System",'rayman88',1496,'chestroyer',1508
746,True,standard,rapid,rapid,2021-05-31 22:53:42.729000+00:00,mate,white,d4 e6 c4 d5 Nc3 Bb4 Bd2 dxc4 e4 Qxd4 Qc2 Bxc3 Bxc3 Qc5 Bxg7 f6 Qxc4 Qa5+ Qc3 Qe5 Bxh8 Qxc3+ bxc3 Kf7 Bc4 Bd7 e5 f5 Nf3 Kg6 Nd4 Nc6 Bxe6 Nxd4 Bxd7 Nc2+ Ke2 Nxa1 Rxa1 Nh6 Bf6 Ng4 h4 Nxf6 exf6 Kxf6 Ke3 Rd8 Rd1 Ke7 Ba4 Rg8 Rd7+ Kf6 Rxc7 Rxg2 Rxb7 Rh2 Rxh7 Kg6 Rh8 Kg7 Rh5 Kg6 Rg5+ Kf6 Rh5 Kg6 Be8+ Kf6 c4 Rh1 c5 Re1+ Kd4 Rxe8 c6 Ke7 Kc5 Ke6 c7 Kd7 Rh7+ Kc8 Kd6 Re2 Rh8+ Kb7 c8=Q+ Kb6 Qc5+ Ka6 Rb8 Rd2+ Ke5 Re2+ Kf6 Rxa2 Qb5#,"[60003, 60003, 59747, 59803, 59995, 59779, 59003, 58963, 59059, 58843, 56475, 57315, 56331, 52979, 56171, 51315, 54347, 49675, 53531, 48299, 51443, 48147, 51643, 48539, 50795, 48155, 50411, 47843, 50227, 46915, 48115, 47067, 47147, 46915, 46491, 47195, 46411, 47459, 46907, 47539, 45923, 46499, 45635, 46747, 45915, 47187, 45683, 47411, 44507, 47179, 43915, 43051, 42171, 42803, 42203, 43195, 42451, 43539, 42483, 43787, 42699, 43939, 42931, 44171, 43203, 44275, 42883, 44651, 43179, 44939, 43259, 45219, 43011, 45611, 43091, 46003, 43235, 46083, 43211, 46235, 42659, 46299, 42963, 46675, 40963, 46227, 40659, 46539, 40923, 46691, 40963, 46819, 40659, 47075, 40651, 47235, 41027, 47485, 40811]","{'initial': 600, 'increment': 5, 'totalTime': 800}",D31,Queen's Gambit Declined: Queen's Knight Variation,'chestroyer',1499,'simonkun',1449
747,True,standard,rapid,rapid,2021-05-29 15:57:25.035000+00:00,resign,white,d4 Nf6 Nf3 d5 Bf4 Nc6 e3 Bf5 Bd3 Be4 O-O Bxf3 Qxf3 e6 Nd2 Bd6 Bxd6 Qxd6 c4 e5 c5 Qe6 Rfe1 exd4 exd4 Nxd4 Rxe6+ fxe6 Qe3 Nc2 Qxe6+,"[60003, 60003, 59459, 59579, 59747, 59347, 59795, 58571, 59107, 57675, 57267, 55987, 57563, 56235, 56403, 54195, 56235, 54531, 56195, 50787, 50483, 50491, 49851, 49627, 50347, 49115, 49667, 48707, 48131, 48827, 48391, 48364]","{'initial': 600, 'increment': 5, 'totalTime': 800}",D02,Queen's Pawn Game: London System,'chestroyer',1493,'crumaen',1500
748,True,standard,rapid,rapid,2021-05-29 15:49:39.275000+00:00,mate,white,e4 e6 Nf3 d5 exd5 exd5 d4 c5 Nc3 Nc6 Bb5 Bd7 O-O Nf6 Re1+ Be7 Bg5 cxd4 Rxe7+ Nxe7 Qxd4 Bxb5 Nxb5 Nc6 Bxf6 gxf6 Re1+ Kf8 Qd3 Qb6 Nd6 Rd8 Qxd5 Ne7 Qxf7#,"[60003, 60003, 60275, 60339, 60531, 60499, 60835, 60323, 60035, 60091, 59443, 58931, 59347, 58099, 59595, 57803, 59443, 55435, 58867, 54915, 57715, 51347, 57811, 51379, 56739, 49939, 55963, 48707, 53427, 47403, 53019, 44275, 51739, 42548, 51246]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C00,French Defense: Knight Variation,'camel100',1496,'chestroyer',1503
749,True,standard,rapid,rapid,2021-05-27 22:58:54.528000+00:00,mate,black,d4 e6 c4 b6 Nc3 Bb7 e3 Qh4 Nf3 Qf6 Be2 h6 O-O g5 h3 h5 e4 g4 e5 Qg7 hxg4 hxg4 Nh2 Qh7 Bf4 Bh6 Bg3 Bg5 Bxg4 Bh4 Bxh4 Qxh4 Bh3 Qg5 Qg4 Qd2 Nb5 Na6 b3 O-O-O Nxa7+ Kb8 Nb5 Ne7 Rfd1 Qh6 d5 Rdg8 Qf3 Qg5 Ng4 exd5 cxd5 f5 Nf6 Rg7 Nxd7+ Kc8 e6 Rgh7 Nd6+ Kd8 Rac1 Rxh3 Nxb7+ Kc8 Nd6+ Kd8 Nf7+ Kc8 Nxg5 Rh1#,"[60003, 60003, 59827, 60435, 57627, 58819, 56203, 56923, 55243, 56235, 54755, 53811, 54451, 54187, 54675, 53299, 53987, 53499, 53427, 51419, 51443, 51107, 51499, 49867, 50619, 45731, 49867, 37427, 49059, 36667, 47971, 36811, 48267, 35763, 45667, 30811, 41043, 30499, 38819, 30699, 37723, 31075, 38091, 30691, 35947, 29227, 35723, 29147, 33283, 26947, 28163, 25979, 27787, 23131, 26627, 20603, 26163, 20467, 26195, 19867, 26395, 19859, 26731, 19523, 26955, 19523, 26043, 19203, 26355, 18859, 26858, 18584]","{'initial': 600, 'increment': 5, 'totalTime': 800}",A40,English Defense,'chestroyer',1513,'mustafa_najjar',1512
750,True,standard,rapid,rapid,2021-05-27 22:35:55.988000+00:00,resign,black,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Nxd4 Nc6 Nc3 Bc5 Nxc6 bxc6 Bd3 Ne7 Na4 Bb4+ c3 Ba5 b4 Bc7 Nc5 Bxe5 Bb2 Ng6 Bxg6 hxg6 Qe2 Qc7 Nd3 Rxh2 Rxh2 Bxh2 g3 Ba6 O-O-O O-O-O Rh1 Rh8 Qe3 Bxd3 Qxd3 f5 c4 f4 c5 fxg3 fxg3 Rh3 Qd2 Qxg3 Bxg7 Bg1 Rxh3 Qxh3 Bd4 Qf1+ Kb2 Bxd4+ Qxd4 Qe2+ Kb3 Qc4+ Qxc4 dxc4+ Kxc4 Kd7 Kd3 e5 Ke4 Ke6 a4 g5 Kf3 Kd5 b5 cxb5 axb5 Kxc5 Kg4 Kxb5 Kxg5 a5 Kf5 a4 Kxe5 a3 Kd4 a2 Kc3 a1=Q+,"[60003, 60003, 60339, 60243, 60675, 58843, 60723, 58979, 61059, 57067, 59587, 53723, 58923, 53579, 57483, 50067, 57283, 49307, 57211, 49611, 57235, 49515, 56435, 48707, 55531, 45931, 55363, 45163, 54163, 39387, 52795, 38347, 51099, 38843, 50315, 36403, 50163, 34627, 49675, 34651, 46299, 30859, 46491, 30627, 45339, 28483, 43691, 27955, 43235, 25003, 41875, 24299, 34051, 22395, 34227, 22763, 28147, 20899, 26587, 19723, 26755, 18803, 26435, 18843, 26051, 19139, 26411, 19435, 26675, 19427, 26963, 19779, 26907, 19867, 27099, 19947, 27259, 20067, 27595, 20491, 27595, 20795, 27987, 20891, 28307, 21243, 28715, 21691, 29123, 22147, 29547, 22495, 29100]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C02,"French Defense: Advance Variation, Nimzowitsch System",'pepito2103',1444,'chestroyer',1503
751,True,standard,blitz,blitz,2021-05-27 00:08:59.577000+00:00,outoftime,black,c4 c5 g3 a5 Bg2 Qb6 b3 Qf6 Nc3 Nh6 Nf3 e5 e4 Nc6 Nd5 Qd6 d3 f5 Bxh6 gxh6 Nh4 Nd4 Nxf5 Nxf5 exf5 Bg7 Qh5+ Kf8 O-O-O e4 dxe4 Qe5 Kd2 Qb2+ Ke3 Qxa2 f6 Qxb3+ Kf4 Qb2 fxg7+ Kxg7 Qg4+ Kf8 e5 Qxf2+ Bf3 d6 e6 Qd4+ Be4 Qe5+ Kf3 Bxe6 Qf4+ Qxf4+ Kxf4 Bf7 Nc7 Rc8,"[30003, 30003, 29883, 29291, 29739, 29227, 28995, 28803, 28355, 28027, 27427, 26819, 27179, 25523, 26915, 24203, 25723, 22363, 25131, 21171, 24923, 19395, 24331, 19011, 22419, 18227, 21835, 16147, 19931, 15883, 18371, 14235, 13467, 13379, 13307, 12083, 12931, 11803, 12259, 8699, 11771, 8331, 10323, 6851, 8299, 5499, 6995, 3979, 3139, 2811, 2595, 2299, 1467, 1819, 774, 1523, 774, 1387, 369, 1152, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A30,English Opening: Symmetrical Variation,'chestroyer',1352,'newpathways',1331
752,True,standard,rapid,rapid,2021-05-26 23:42:44.978000+00:00,mate,white,e4 e6 d4 d5 e5 c5 Nf3 Nc6 c3 Nge7 Be3 cxd4 cxd4 Qb6 Qb3 Nf5 Qxb6 axb6 Bb5 Bd7 a3 Ra5 Bd3 Be7 O-O O-O Bd2 Raa8 Nc3 Ncxd4 Nxd4 Nxd4 Be3 Nc6 Bxb6 Nxe5 Bc2 Ra6 Bd4 Nc6 Bd3 Raa8 Be3 d4 Bxd4 Nxd4 Rad1 Bc6 Bb1 e5 Rfe1 f6 f4 Bd6 Ba2+ Kh8 h3 b5 Kh2 b4 axb4 Bxb4 Bb1 Rfd8 fxe5 fxe5 Be4 Bxe4 Rxe4 Ra5 Ne2 Nf3+ gxf3 Rxd1 Rxb4 Rd2 Rb8+ Rd8 Rxd8#,"[60003, 60003, 60275, 60323, 60659, 60275, 59827, 60131, 60211, 59891, 58219, 58635, 58499, 56923, 55179, 55787, 55203, 56283, 55147, 55811, 54987, 49139, 54779, 44571, 52539, 42531, 52907, 40787, 53275, 38979, 51931, 39003, 52043, 38803, 52291, 39043, 51363, 36667, 51507, 31723, 48971, 30675, 48635, 30667, 42923, 31163, 42971, 26731, 40059, 24163, 39747, 23907, 39883, 23451, 37531, 22867, 28019, 23219, 20203, 23163, 20475, 22395, 18491, 18475, 15659, 16819, 10251, 12275, 10603, 11099, 9011, 10883, 6731, 11059, 7051, 10195, 7019, 9154, 7020]","{'initial': 600, 'increment': 5, 'totalTime': 800}",C02,"French Defense: Advance Variation, Paulsen Attack",'morganezuri',1471,'chestroyer',1512
753,True,standard,rapid,rapid,2021-05-26 23:37:15.717000+00:00,resign,black,d4 Nf6 Nf3 g6 Bf4 d6 c3 Bg7 Qd2 Bg4 h3 Bxf3 gxf3 O-O Bh6 e5 Bxg7 Kxg7 e4 Nbd7 h4 Nh5 Be2 Nf4 Qe3 Ng2+,"[60003, 60003, 60323, 59323, 59627, 59499, 59139, 59483, 59427, 59251, 59003, 59587, 59027, 58915, 59379, 58307, 59707, 58795, 58691, 57235, 59035, 56435, 58899, 53803, 56219, 51990, 55891]","{'initial': 600, 'increment': 5, 'totalTime': 800}",A48,London System,'mohrt',1534,'chestroyer',1499
754,True,standard,rapid,rapid,2021-04-17 00:31:37.781000+00:00,resign,white,e4 c5 Nf3 e6 c3 Nc6 d4 g6 Be3 b6 Bb5 a6 Bxc6 dxc6 Qb3 Rb8 Nbd2 Nf6 h3 Nd7 e5 Bg7 dxc5 b5 Bd4 O-O O-O Re8 Ne4 f5 Nd6 Rf8 h4 a5 Ng5 Qe7 Nxe6 a4 Qd1 Qxe6 h5 Ba6 f4 b4 Re1 gxh5 Qxa4 Bb5 Qxb4 Bd3 Qa4 Be4 b4 Qg6 Qb3+ Bd5 Qc2 h4 Re3 Bh6 Rf1 Qg4 e6 Bxf4 Re2 h3 e7 Bxg2 Rxg2 hxg2 Qxg2 Bxd6 Qxg4+ fxg4 exf8=Q+ Rxf8 cxd6 Rxf1+ Kxf1 h5 Kg2 Kf7 Kg3 Ke6 a4 Kxd6 a5 Nb8 Kh4 Na6 Kxh5 g3 Kh4 g2 Kh3 c5 bxc5+ Nxc5 Kxg2 Na6 Kf3 Kc6 Ke4 Kb5 Kd5 Kxa5 c4 Kb4 Be3 Nc7+ Kd4 Ne6+ Kd5 Nc7+ Kd4 Ne6+ Kd3 Nc5+ Kd4 Nb3+ Kd5 Na5 c5 Nc4 Bf4 Na5 Bc7 Nb7 c6 Na5 Bxa5+ Kxa5 c7 Kb6 c8=Q Kb5,"[90003, 90003, 90795, 90859, 91667, 91571, 92251, 92379, 92619, 92803, 92259, 93171, 91859, 93899, 90627, 93787, 88859, 93723, 88371, 93971, 86075, 94147, 85179, 94835, 81515, 95387, 80083, 95115, 80235, 95219, 80907, 95435, 77499, 95803, 77667, 95803, 76243, 94451, 70379, 94979, 70699, 93499, 64299, 93763, 64019, 94427, 61451, 93507, 61603, 92347, 60443, 92619, 59955, 93243, 57939, 93747, 58651, 92851, 58507, 91267, 55539, 91299, 53491, 90923, 48315, 91411, 45643, 89235, 44067, 89587, 45067, 89699, 42627, 86067, 41475, 87067, 41443, 87675, 42243, 88675, 43051, 89611, 43891, 90555, 43923, 91147, 44731, 91867, 45219, 92267, 46011, 93219, 46899, 94163, 47795, 95051, 48027, 95795, 48747, 96379, 49011, 97315, 49883, 98251, 50699, 99163, 51523, 100075, 49571, 99731, 49859, 100499, 50171, 100979, 50835, 101907, 51571, 102267, 52203, 103059, 52987, 103251, 53427, 104155, 52235, 102955, 51891, 103579, 51811, 104211, 52531, 105155, 53531, 106011, 54443, 106920, 54183]","{'initial': 900, 'increment': 10, 'totalTime': 1300}",B40,Sicilian Defense: Delayed Alapin Variation,'chestroyer',1488,'juanjim63',1561
755,True,standard,rapid,rapid,2021-04-17 00:05:54.389000+00:00,stalemate,,d4 f5 Nc3 Nf6 e3 d5 Bd3 Be6 Qf3 g6 Nge2 Bg7 e4 fxe4 Nxe4 dxe4 Bxe4 Nxe4 Qxe4 Qd5 Qxd5 Bxd5 Bf4 c6 O-O Bc4 Rfe1 Bxe2 Rxe2 Bxd4 c3 O-O cxd4 Rxf4 Rxe7 Rxd4 Rae1 Nd7 h4 Rd8 g3 Nc5 b3 Rd1 Rxd1 Rxd1+ Kg2 Rd2 Re5 Nd3 Re3 Rxf2+ Kg1 Rd2 a3 Nc5 Kf1 Rd1+ Ke2 Ra1 b4 Ra2+ Kd1 Nd7 Re8+ Kf7 Rd8 Ne5 Rb8 Rxa3 Rxb7+ Ke6 b5 cxb5 Rxb5 Rd3+ Ke2 Rxg3 Rb7 Rg2+ Ke3 h5 Rxa7 Rh2 Ra4 Ng4+ Kf3 Rxh4 Re4+ Kf5 Rf4+ Kg5 Kg3 Rh3+ Kxh3 Kxf4 Kh4 Nf2,"[90003, 90003, 89843, 90443, 89291, 90771, 90027, 91491, 89363, 92139, 86883, 91275, 87227, 89723, 86811, 88899, 87419, 89427, 88163, 84211, 84931, 83739, 79091, 79155, 78843, 79931, 77219, 80707, 78219, 81587, 77963, 81931, 77771, 82755, 78731, 83523, 79131, 82259, 78963, 81635, 78771, 79131, 77859, 79531, 78131, 80315, 78955, 81027, 77291, 78491, 76267, 71059, 76083, 67267, 74667, 62107, 74195, 62083, 75027, 60947, 75787, 60659, 76259, 60547, 76219, 61275, 76539, 58659, 74275, 59299, 75163, 59963, 75011, 60467, 76011, 61339, 76539, 62003, 76851, 61667, 77563, 61011, 78347, 61843, 79179, 62499, 79187, 62835, 80051, 63235, 80507, 63675, 81139, 62779, 81755, 63779, 82391, 63444]","{'initial': 900, 'increment': 10, 'totalTime': 1300}",A80,Dutch Defense: Raphael Variation,'chestroyer',1486,'jedi_diah',1569
756,True,standard,rapid,rapid,2021-04-08 02:11:54.559000+00:00,resign,white,d4 d5 Nf3 Nc6 Bf4 Bg4 e3 Nf6 Bd3 e6 c3 Bd6 Bg3 O-O Nbd2 Ne4 Nxe4 dxe4 Bxe4 Bxf3 Qxf3 a5 O-O Qd7 Bxd6 cxd6 c4 Ne7,"[60003, 60003, 59443, 59707, 59331, 59443, 58651, 59283, 57899, 58651, 56723, 58403, 54467, 57523, 53539, 56051, 50387, 55779, 50323, 55003, 49099, 53115, 46595, 51595, 44659, 50907, 43563, 49190, 42435]","{'initial': 600, 'increment': 0, 'totalTime': 600}",D02,Queen's Pawn Game: Chigorin Variation,'chestroyer',1477,'max_klausner',1488
757,True,standard,classical,classical,2021-03-28 16:50:02.497000+00:00,mate,white,d4 Nf6 c4 g6 Bf4 d6 h3 Bg7 e3 O-O Nc3 Nbd7 Be2 e5 dxe5 dxe5 Bh2 c6 Nf3 e4 Nd4 Re8 O-O Ne5 b3 Qa5 Qc2 c5 Ndb5 Qb6 Rad1 Bf8 Nxe4 Nxe4 Qxe4 Bf5 Qf4 a6 e4 Bd7 Nc3 Bd6 Qc1 Qc7 Nd5 Qd8 f3 Be6 Nf6+ Qxf6 Rxd6 Rad8 Rfd1 Rxd6 Rxd6 Nc6 Bf4 Rd8 Qd2 Rxd6 Bxd6 Qd4+ Qxd4 cxd4 Bc5 Kg7 a3 Kf6 Bd3 Ke5 f4+ Kxf4 Kf2 f5 g3+ Ke5 Kf3 h5 h4 Bd7 Bb6 Nb8 Bc7+ Ke6 Bxb8 Bc6 Ba7 Ke5 Bb6 Bxe4+ Bxe4 fxe4+ Ke2 d3+ Ke3 Kf5 Bc7 g5 hxg5 Kxg5 Bf4+ Kf5 b4 d2 Kxd2 h4 Ke3 h3 g4+ Kxg4 Kxe4 b6 Bc7 b5 c5 Kh4 c6 Kg5 Bd6 Kf6 c7 Ke6 c8=Q+ Kxd6 Qxh3 Kc6 Kd4 Kb6 Qe6+ Kc7 Kc5 Kb7 Qd7+ Kb8 Kb6 a5 Qb7#,"[180003, 180003, 179491, 179699, 178483, 179187, 176955, 178091, 176275, 177691, 175627, 168491, 173483, 168115, 173027, 165035, 171771, 157891, 164547, 148195, 163459, 146043, 162275, 138315, 155883, 135003, 154435, 131731, 153003, 127531, 148435, 124747, 138627, 121923, 137395, 121571, 130963, 115939, 126915, 110259, 125459, 108259, 112803, 105891, 107907, 102675, 105187, 95323, 95475, 94395, 94987, 93939, 92635, 85307, 91147, 84483, 87083, 79403, 85987, 78883, 84603, 73667, 83563, 72379, 82979, 71867, 81323, 70491, 74611, 68691, 72339, 68347, 70131, 66227, 67739, 65587, 61059, 65235, 60435, 62883, 55563, 59403, 54491, 57899, 54179, 57859, 51923, 57083, 50147, 56483, 49523, 56459, 49235, 52795, 48595, 51771, 46203, 48795, 44723, 48227, 44107, 47611, 40059, 41067, 39611, 40931, 38923, 40219, 38091, 39915, 37763, 39355, 37083, 37851, 36411, 36955, 36011, 36467, 35291, 32331, 34187, 32083, 32475, 31883, 32387, 31435, 32019, 30443, 30907, 30035, 30499, 29043, 29995, 28131, 29603, 27808, 28480]","{'initial': 1800, 'increment': 0, 'totalTime': 1800}",E60,Indian Defense: West Indian Defense,'rashfordq',1666,'chestroyer',1710
758,True,standard,blitz,blitz,2021-03-25 15:30:29.052000+00:00,mate,black,c4 e5 Nc3 Nf6 g3 d5 d3 d4 Ne4 b6 Bg2 Bb7 e3 Nxe4 dxe4 Nc6 exd4 Nxd4 Nf3 Nxf3+ Bxf3 Qxd1+ Bxd1 O-O-O Bg4+ Kb8 f3 Rd4 b3 Bb4+ Ke2 Rhd8 Bb2 Rd2+ Kf1 Rxb2 Be6 fxe6 f4 exf4 gxf4 Rdd2 f5 Rf2+ Kg1 Bc5 Rf1 Rg2#,"[30003, 30003, 29883, 29555, 29835, 29219, 29427, 28675, 28947, 28507, 28819, 28315, 28323, 27531, 27299, 25595, 26187, 24483, 25475, 23851, 25275, 23795, 24915, 23179, 23651, 22643, 22179, 20891, 20915, 20699, 20611, 19419, 19235, 18955, 18339, 18547, 17003, 17955, 16739, 17771, 16739, 17547, 15355, 16923, 14971, 16635, 14219, 16391]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",'chestroyer',1363,'emrah03',1299
759,True,standard,rapid,rapid,2021-03-23 20:49:17.842000+00:00,resign,white,d4 d5 Bf4 g6 Nf3 Bg7 e3 Nc6 c3 Bg4 Nbd2 Nf6 Qb3 e6 Qxb7 Ne7 Bb5+ Nd7 Ne5 O-O Nxd7 c6 Bxc6 Nxc6 Qxc6 Re8 Ne5 Bxe5 Bxe5 Rc8 Qb5 f6 Bf4 g5 Bg3 Qc7 O-O Qg7 f3 Bf5 e4 dxe4 fxe4 Bg4 h3 Bh5 e5 Rb8 Qd3 Bg6 exf6 Qb7 Qe2 Bf7 Bxb8 Qxb8 Nf3 Qd8 Nxg5 Rf8 Nxe6 Bxe6 Qxe6+ Kh8 f7 Qg5 Qe5+ Qxe5 dxe5 Kg7 e6 a5 e7 Rxf7 e8=Q Rxf1+ Rxf1 Kh6,"[60003, 60003, 59659, 59331, 59531, 57075, 59187, 54163, 58195, 51059, 57019, 47875, 54891, 47523, 54083, 45051, 52467, 42627, 50867, 41067, 50107, 39811, 45563, 39179, 45563, 38691, 43107, 34507, 42907, 34299, 41187, 32515, 38171, 32339, 37891, 26859, 37227, 25467, 36699, 23803, 36299, 22851, 36299, 22467, 36099, 21723, 35955, 21315, 34443, 20811, 34203, 19587, 30267, 18739, 30027, 17691, 29259, 15971, 28979, 14731, 28171, 12963, 28171, 11179, 27243, 9179, 26395, 8283, 26395, 7883, 26027, 5899, 25027, 5467, 25027, 4691, 25027, 4472, 24254]","{'initial': 600, 'increment': 0, 'totalTime': 600}",D00,Queen's Pawn Game: Accelerated London System,'chestroyer',1469,'svaant',1473
